customerID;SeniorCitizen;tenure;Contract;PaymentMethod;MonthlyCharges;Churn;tenure_group;auto_payment;churn_prob;pred
6982-SSHFK;No;1;Month-to-month;Mailed check;44.4;Yes;< 1 ano;Manual;0.41114391539457834;Yes
4625-LAMOB;No;44;Two year;Credit card (automatic);20.4;No;> 2 anos;Automatico;0.009504827638284722;No
6549-NNDYT;No;13;Month-to-month;Bank transfer (automatic);30.85;No;1-2 anos;Automatico;0.1843771052920367;No
7408-OFWXJ;No;72;Two year;Credit card (automatic);89.8;No;> 2 anos;Automatico;0.023602550358544517;No
2252-NKNSI;No;52;Two year;Mailed check;85.15;No;> 2 anos;Manual;0.05657221924934164;No
8713-IGZSO;No;2;Month-to-month;Mailed check;24.85;No;< 1 ano;Manual;0.2826076817962377;Yes
7905-TVXTA;No;5;Month-to-month;Electronic check;64.35;No;< 1 ano;Manual;0.5121266565007626;Yes
8374-UULRV;No;72;Two year;Credit card (automatic);86.05;No;> 2 anos;Automatico;0.02134084033401275;No
2207-NHRJK;No;1;Month-to-month;Electronic check;50.8;Yes;< 1 ano;Manual;0.45428463457738566;Yes
9777-IQHWP;No;64;Two year;Bank transfer (automatic);93.4;No;> 2 anos;Automatico;0.03413527932878847;No
4124-MMETB;No;22;Month-to-month;Credit card (automatic);94.65;Yes;1-2 anos;Automatico;0.48754596827794;Yes
0979-MOZQI;No;62;Two year;Bank transfer (automatic);39;No;> 2 anos;Automatico;0.008431448177067528;No
1573-LGXBA;No;57;One year;Credit card (automatic);97.55;No;> 2 anos;Automatico;0.09791063851269806;No
0207-MDKNV;No;15;Month-to-month;Electronic check;105.1;Yes;1-2 anos;Manual;0.6936326956246754;Yes
7945-HLKEA;No;60;One year;Electronic check;64.75;No;> 2 anos;Manual;0.052487777604624496;No
5170-PTRKA;No;49;One year;Credit card (automatic);35.8;No;> 2 anos;Automatico;0.025666137684713514;No
4661-NJEUX;No;1;Month-to-month;Mailed check;20.05;No;< 1 ano;Manual;0.26340419896843276;Yes
0048-LUMLS;No;37;One year;Credit card (automatic);91.2;No;> 2 anos;Automatico;0.15539446358288;No
7549-MYGPK;No;63;Month-to-month;Electronic check;100.55;Yes;> 2 anos;Manual;0.270268126390978;Yes
3804-RVTGV;No;50;Month-to-month;Bank transfer (automatic);103.85;Yes;> 2 anos;Automatico;0.31428418397565694;Yes
6259-WJQLC;Yes;32;Month-to-month;Credit card (automatic);81.1;No;> 2 anos;Automatico;0.4174349399178157;Yes
9227-LUNBG;No;1;Month-to-month;Electronic check;24.6;Yes;< 1 ano;Manual;0.28836859031071294;Yes
1051-GEJLJ;No;2;Month-to-month;Mailed check;19.5;No;< 1 ano;Manual;0.25377572487354694;No
0781-LKXBR;Yes;9;Month-to-month;Electronic check;100.5;Yes;< 1 ano;Manual;0.7927209599907501;Yes
7508-SMHXL;Yes;15;Month-to-month;Credit card (automatic);89;No;1-2 anos;Automatico;0.6179085726717716;Yes
3865-YIOTT;No;72;One year;Bank transfer (automatic);106.1;No;> 2 anos;Automatico;0.07499354454182737;No
5993-BQHEA;No;12;One year;Credit card (automatic);20.05;No;1-2 anos;Automatico;0.05895491131756692;No
5149-TGWDZ;No;21;One year;Mailed check;104.55;No;1-2 anos;Manual;0.3940740585714301;Yes
5146-CBVOE;No;16;Month-to-month;Bank transfer (automatic);75.1;No;1-2 anos;Automatico;0.4070039440537913;Yes
4750-ZRXIU;Yes;4;Month-to-month;Electronic check;84.6;Yes;< 1 ano;Manual;0.7465039328778688;Yes
4198-VFOEA;No;12;One year;Mailed check;33.6;No;1-2 anos;Manual;0.1126618248724107;No
6400-BWQKW;No;6;Month-to-month;Electronic check;79.05;Yes;< 1 ano;Manual;0.6028474125632677;Yes
2692-AQCPF;No;65;One year;Credit card (automatic);108.05;No;> 2 anos;Automatico;0.09858660470469675;No
0347-UBKUZ;No;15;Month-to-month;Mailed check;19.9;No;1-2 anos;Manual;0.1788668015129332;No
0835-DUUIQ;No;24;One year;Bank transfer (automatic);21.05;No;> 2 anos;Automatico;0.04053978151775763;No
7567-ECMCM;No;24;Month-to-month;Credit card (automatic);79.85;No;> 2 anos;Automatico;0.3712778525283882;Yes
6169-PPETC;No;35;Two year;Bank transfer (automatic);20.5;No;> 2 anos;Automatico;0.013026642637393768;No
4208-UFFGW;Yes;2;Month-to-month;Mailed check;44.95;Yes;< 1 ano;Manual;0.5151801019776742;Yes
5382-SOYZL;No;22;Month-to-month;Electronic check;95.1;No;1-2 anos;Manual;0.5736069022657212;Yes
8388-FYNPZ;No;4;Month-to-month;Electronic check;56.75;No;< 1 ano;Manual;0.46873804981337847;Yes
2826-DXLQO;Yes;7;Month-to-month;Bank transfer (automatic);29.8;No;< 1 ano;Automatico;0.29626003511926063;Yes
9489-UTFKA;Yes;8;Month-to-month;Bank transfer (automatic);60.9;No;< 1 ano;Automatico;0.4885794685491472;Yes
9117-SHLZX;No;1;Month-to-month;Mailed check;45.7;Yes;< 1 ano;Manual;0.41981912595559173;Yes
4541-RMRLG;No;7;Month-to-month;Electronic check;19.25;Yes;< 1 ano;Manual;0.2208006555561027;No
7764-BDPEE;No;3;Month-to-month;Mailed check;20.85;No;< 1 ano;Manual;0.25415166044158227;No
5002-GCQFH;No;49;Month-to-month;Bank transfer (automatic);93.85;No;> 2 anos;Automatico;0.26505812446723254;Yes
0604-THJFP;No;59;Two year;Credit card (automatic);75.95;No;> 2 anos;Automatico;0.025415860833784228;No
6461-PPAXN;No;35;One year;Bank transfer (automatic);54.95;No;> 2 anos;Automatico;0.06793899174756192;No
9369-XFEHK;Yes;33;Month-to-month;Bank transfer (automatic);80.6;Yes;> 2 anos;Automatico;0.4056050870161565;Yes
9046-JBFWA;No;27;Month-to-month;Mailed check;19.15;No;> 2 anos;Manual;0.12281906978869254;No
8361-LBRDI;No;58;Two year;Credit card (automatic);24.35;No;> 2 anos;Automatico;0.006499973142201338;No
4883-KCPZJ;No;22;Two year;Credit card (automatic);25.25;No;1-2 anos;Automatico;0.02318795246753979;No
9108-EQPNQ;No;10;Two year;Credit card (automatic);26.1;No;< 1 ano;Automatico;0.0357101671356829;No
3842-IYKUE;No;35;Month-to-month;Credit card (automatic);85.3;Yes;> 2 anos;Automatico;0.31794881528293495;Yes
1374-DMZUI;Yes;4;Month-to-month;Electronic check;94.3;Yes;< 1 ano;Manual;0.7935728615449902;Yes
8357-EQXFO;No;7;Month-to-month;Electronic check;95.35;Yes;< 1 ano;Manual;0.6963839411968766;Yes
1989-PRJHP;Yes;27;Month-to-month;Electronic check;75.5;Yes;> 2 anos;Manual;0.5056025671174219;Yes
4065-JJAVA;No;1;Month-to-month;Electronic check;49.5;No;< 1 ano;Manual;0.4454440278397263;Yes
3863-IUBJR;No;12;One year;Credit card (automatic);53.65;Yes;1-2 anos;Automatico;0.1362340736476239;No
9361-YNQWJ;No;64;One year;Bank transfer (automatic);24.4;No;> 2 anos;Automatico;0.011244969465818891;No
1452-XRSJV;No;39;Month-to-month;Credit card (automatic);51.05;No;> 2 anos;Automatico;0.13648274209182715;No
7147-AYBAA;No;37;Month-to-month;Mailed check;70.35;No;> 2 anos;Manual;0.28695792264611175;Yes
4822-RVYBB;Yes;8;Month-to-month;Electronic check;100.6;Yes;< 1 ano;Manual;0.7988730246496959;Yes
1236-WFCDV;Yes;14;Month-to-month;Credit card (automatic);90.45;Yes;1-2 anos;Automatico;0.6354424976102336;Yes
7296-PIXQY;No;14;Month-to-month;Electronic check;70.2;No;1-2 anos;Manual;0.47333949991822855;Yes
4883-QICIH;No;32;Month-to-month;Bank transfer (automatic);69.75;Yes;> 2 anos;Automatico;0.25252811055746865;No
3354-OADJP;No;8;One year;Bank transfer (automatic);54.25;No;< 1 ano;Automatico;0.15577706999562344;No
0810-DHDBD;No;52;One year;Credit card (automatic);74;No;> 2 anos;Automatico;0.06343371993924904;No
4026-SKKHW;No;3;Month-to-month;Mailed check;50.25;No;< 1 ano;Manual;0.43322341792432884;Yes
8329-IBCTI;No;1;Month-to-month;Mailed check;19.65;Yes;< 1 ano;Manual;0.261277143226901;Yes
3845-JHAMY;No;16;Month-to-month;Credit card (automatic);35.5;No;1-2 anos;Automatico;0.18777559201125704;No
2074-GKOWZ;No;2;Month-to-month;Bank transfer (automatic);89.55;Yes;< 1 ano;Automatico;0.625340262055309;Yes
1730-VFMWO;No;34;Month-to-month;Bank transfer (automatic);50.2;No;> 2 anos;Automatico;0.15543275679455557;No
0634-SZPQA;No;23;Month-to-month;Bank transfer (automatic);90.05;Yes;1-2 anos;Automatico;0.44736036753462904;Yes
3097-NNSPB;No;2;Month-to-month;Credit card (automatic);49.05;Yes;< 1 ano;Automatico;0.35420242386848866;Yes
4121-AGSIN;No;58;One year;Credit card (automatic);24.5;No;> 2 anos;Automatico;0.013883082563859962;No
4361-BKAXE;No;41;Month-to-month;Bank transfer (automatic);114.5;Yes;> 2 anos;Automatico;0.4572286557091972;Yes
1751-NCDLI;Yes;46;Month-to-month;Electronic check;98.85;No;> 2 anos;Manual;0.49922731081607413;Yes
9878-TNQGW;No;2;Month-to-month;Electronic check;80.95;Yes;< 1 ano;Manual;0.6479414296491172;Yes
8999-BOHSE;Yes;11;Month-to-month;Bank transfer (automatic);89.7;Yes;< 1 ano;Automatico;0.6548359886801747;Yes
7241-AJHFS;No;32;Month-to-month;Bank transfer (automatic);87.65;No;> 2 anos;Automatico;0.3558775988626912;Yes
8659-IOOPU;No;71;Two year;Electronic check;100.45;No;> 2 anos;Manual;0.04475738732735057;No
7439-DKZTW;No;1;Month-to-month;Electronic check;80.55;No;< 1 ano;Manual;0.6534238682241403;Yes
4646-QZXTF;No;7;Month-to-month;Bank transfer (automatic);81.25;No;< 1 ano;Automatico;0.5271336261331234;Yes
7722-CVFXN;No;54;One year;Electronic check;105.2;No;> 2 anos;Manual;0.17206472056514102;No
9763-PDTKK;No;4;Month-to-month;Bank transfer (automatic);94.4;Yes;< 1 ano;Automatico;0.6399911334753087;Yes
2176-LVPNX;Yes;71;Two year;Mailed check;89.85;No;> 2 anos;Manual;0.051563117157149556;No
7627-JKIAZ;No;37;Month-to-month;Credit card (automatic);78.95;Yes;> 2 anos;Automatico;0.26738516450844213;Yes
6891-JPYFF;No;48;Month-to-month;Credit card (automatic);105.25;No;> 2 anos;Automatico;0.3381676359926947;Yes
8111-SLLHI;Yes;39;Month-to-month;Electronic check;105.65;Yes;> 2 anos;Manual;0.6057666810336696;Yes
0098-BOWSO;No;27;Month-to-month;Electronic check;19.4;No;> 2 anos;Manual;0.12356109609897416;No
8257-RZAHR;No;14;Month-to-month;Bank transfer (automatic);64.7;Yes;1-2 anos;Automatico;0.35619427258144676;Yes
6621-NRZAK;No;63;Two year;Credit card (automatic);20;No;> 2 anos;Automatico;0.004847027435800083;No
0841-NULXI;No;1;Month-to-month;Electronic check;35.55;Yes;< 1 ano;Manual;0.3537886960164655;Yes
3522-CDKHF;No;32;Month-to-month;Bank transfer (automatic);75.5;No;> 2 anos;Automatico;0.28349911392773475;Yes
1430-SFQSA;No;29;One year;Mailed check;35.6;No;> 2 anos;Manual;0.0687668907080192;No
8807-ARQET;No;41;Month-to-month;Electronic check;40.35;No;> 2 anos;Manual;0.13296182460181252;No
0621-CXBKL;No;53;Two year;Mailed check;18.7;No;> 2 anos;Manual;0.00923857041469802;No
5868-CZJDR;No;1;Month-to-month;Mailed check;31.35;Yes;< 1 ano;Manual;0.327869232141391;Yes
0135-NMXAP;No;12;Month-to-month;Bank transfer (automatic);89.75;Yes;1-2 anos;Automatico;0.541566399645844;Yes
3992-YWPKO;No;6;Month-to-month;Credit card (automatic);109.9;Yes;< 1 ano;Automatico;0.717282960979159;Yes
4835-YSJMR;No;39;Two year;Bank transfer (automatic);49.8;No;> 2 anos;Automatico;0.025014570563116185;No
3164-YAXFY;No;57;Month-to-month;Electronic check;53.75;No;> 2 anos;Manual;0.11218630959304773;No
0887-WBJVH;No;53;One year;Electronic check;93.45;No;> 2 anos;Manual;0.1348396022867455;No
0080-OROZO;No;35;One year;Electronic check;99.25;No;> 2 anos;Manual;0.2558922149995289;No
8967-SZQAS;No;14;Month-to-month;Electronic check;50.45;No;1-2 anos;Manual;0.3431131746052528;Yes
4468-KAZHE;Yes;20;Month-to-month;Electronic check;60;No;1-2 anos;Manual;0.46065019546059327;Yes
5542-NKVRU;No;42;Two year;Bank transfer (automatic);20.75;No;> 2 anos;Automatico;0.01028670626855946;No
7126-RBHSD;No;17;Month-to-month;Electronic check;78.9;No;1-2 anos;Manual;0.5067461330275603;Yes
6789-HJBWG;No;12;Month-to-month;Electronic check;49.4;No;1-2 anos;Manual;0.3524973941326273;Yes
6791-YBNAK;No;18;Month-to-month;Credit card (automatic);25.55;No;1-2 anos;Automatico;0.1408595983660584;No
9897-KXHCM;No;3;Month-to-month;Electronic check;80.3;Yes;< 1 ano;Manual;0.6357648639007419;Yes
0040-HALCW;No;54;Two year;Credit card (automatic);20.4;No;> 2 anos;Automatico;0.006709302427136436;No
0784-GTUUK;No;62;One year;Credit card (automatic);23.75;No;> 2 anos;Automatico;0.011842324125129287;No
2294-DMMUS;No;62;Month-to-month;Credit card (automatic);70.45;No;> 2 anos;Automatico;0.10723424388860395;No
3055-MJDSB;No;9;Month-to-month;Mailed check;24.6;No;< 1 ano;Manual;0.23429442268770878;No
3165-HDOEW;No;1;Month-to-month;Mailed check;45.85;Yes;< 1 ano;Manual;0.4208234158120296;Yes
1299-AURJA;No;70;Two year;Bank transfer (automatic);24.7;No;> 2 anos;Automatico;0.004315718878022107;No
4525-VZCZG;No;54;One year;Electronic check;105.85;No;> 2 anos;Manual;0.17462413435923207;No
5565-FILXA;Yes;16;Month-to-month;Electronic check;96.15;Yes;1-2 anos;Manual;0.7263308881409967;Yes
6766-HFKLA;No;56;Two year;Bank transfer (automatic);103.2;No;> 2 anos;Automatico;0.057730777145906353;No
2026-TGDHM;No;7;Month-to-month;Electronic check;79.3;Yes;< 1 ano;Manual;0.5960662549375692;Yes
9220-ZNKJI;Yes;55;Two year;Credit card (automatic);88.8;No;> 2 anos;Automatico;0.0622043086283574;No
9992-UJOEL;No;2;Month-to-month;Mailed check;50.3;No;< 1 ano;Manual;0.44220317091446143;Yes
6625-UTXEW;No;12;Month-to-month;Electronic check;51.25;No;1-2 anos;Manual;0.3641854690927946;Yes
6818-WOBHJ;Yes;68;Month-to-month;Bank transfer (automatic);89.6;Yes;> 2 anos;Automatico;0.20362579548695556;No
7005-CYUIL;Yes;71;Two year;Electronic check;99.4;No;> 2 anos;Manual;0.06601458181168131;No
4730-AWNAU;No;36;One year;Credit card (automatic);60.7;No;> 2 anos;Automatico;0.07614632839824413;No
3452-FLHYD;No;25;One year;Bank transfer (automatic);20.95;No;> 2 anos;Automatico;0.039092507619926366;No
8985-OOPOS;No;1;One year;Credit card (automatic);74.1;No;< 1 ano;Automatico;0.2893077820722121;Yes
3108-PCCGG;Yes;72;Two year;Credit card (automatic);84.45;No;> 2 anos;Automatico;0.03138459312359835;No
8390-FESFV;No;62;Two year;Bank transfer (automatic);84.5;No;> 2 anos;Automatico;0.028831544406663634;No
5027-XWQHA;No;6;Month-to-month;Electronic check;44.75;Yes;< 1 ano;Manual;0.3716411911165679;Yes
6729-GDNGC;Yes;20;Month-to-month;Bank transfer (automatic);80.7;No;1-2 anos;Automatico;0.5192515158170101;Yes
4566-QVRRW;No;11;Month-to-month;Electronic check;44.05;Yes;< 1 ano;Manual;0.3273975305994592;Yes
9795-SHUHB;No;66;Two year;Credit card (automatic);58.2;No;> 2 anos;Automatico;0.01236828828115203;No
8519-IMDHU;Yes;15;Month-to-month;Bank transfer (automatic);85.6;Yes;1-2 anos;Automatico;0.5956210832980573;Yes
4945-RVMTE;No;28;Month-to-month;Bank transfer (automatic);59.55;No;> 2 anos;Automatico;0.22705606398132444;No
3941-XTSKM;No;42;One year;Credit card (automatic);45.1;No;> 2 anos;Automatico;0.04167675817310362;No
1661-CZBAU;No;48;One year;Bank transfer (automatic);70.95;No;> 2 anos;Automatico;0.06688298274408162;No
6599-RCLCJ;No;47;Month-to-month;Electronic check;109.55;Yes;> 2 anos;Manual;0.45409081449093053;Yes
1907-YLNYW;No;8;Month-to-month;Electronic check;66.7;No;< 1 ano;Manual;0.5019386331727987;Yes
8947-YRTDV;No;32;One year;Mailed check;94.8;No;> 2 anos;Manual;0.2526792300907962;No
4671-LXRDQ;No;2;Month-to-month;Mailed check;45;Yes;< 1 ano;Manual;0.4066423005296952;Yes
1184-PJVDB;No;10;Month-to-month;Electronic check;79.95;Yes;< 1 ano;Manual;0.5748397797019754;Yes
7722-VJRQD;No;72;Two year;Bank transfer (automatic);60.95;No;> 2 anos;Automatico;0.010822130049378197;No
7073-QETQY;No;66;One year;Electronic check;20.35;No;> 2 anos;Manual;0.01307365420503786;No
0196-JTUQI;No;9;Month-to-month;Credit card (automatic);75.2;No;< 1 ano;Automatico;0.4680857665792702;Yes
7130-YXBRO;No;48;Month-to-month;Bank transfer (automatic);111.45;No;> 2 anos;Automatico;0.37728186659774215;Yes
9272-LSVYH;No;10;Month-to-month;Mailed check;70.15;No;< 1 ano;Manual;0.5080823233107722;Yes
3249-ZPQRG;No;4;Month-to-month;Electronic check;78.45;Yes;< 1 ano;Manual;0.6156395517873583;Yes
2568-BRGYX;No;4;Month-to-month;Electronic check;70.2;Yes;< 1 ano;Manual;0.5607927458956498;Yes
4238-HFHSN;Yes;61;Month-to-month;Electronic check;82.15;No;> 2 anos;Manual;0.27117423732089047;Yes
7596-IIWYC;No;27;Two year;Bank transfer (automatic);20.25;No;> 2 anos;Automatico;0.017063254310286973;No
6567-HOOPW;Yes;1;Month-to-month;Electronic check;79.2;Yes;< 1 ano;Manual;0.7382714193235496;Yes
1839-FBNFR;No;39;Two year;Bank transfer (automatic);19.85;No;> 2 anos;Automatico;0.011140590514558096;No
3071-MVJCD;No;72;Two year;Bank transfer (automatic);82.3;No;> 2 anos;Automatico;0.019291576162495296;No
1131-SUEKT;No;61;One year;Bank transfer (automatic);98.45;No;> 2 anos;Automatico;0.08815473695777294;No
2592-YKDIF;No;1;Month-to-month;Mailed check;20.35;No;< 1 ano;Manual;0.2650067720926932;Yes
0471-LVHGK;No;41;One year;Electronic check;73;Yes;> 2 anos;Manual;0.11926336074408272;No
9518-RWHZL;No;64;One year;Credit card (automatic);100.05;Yes;> 2 anos;Automatico;0.0833446296888426;No
3569-EDBPQ;No;24;Month-to-month;Electronic check;84.35;No;> 2 anos;Manual;0.48274682251066187;Yes
1970-KKFWL;No;35;Two year;Bank transfer (automatic);23.3;No;> 2 anos;Automatico;0.014053848761282666;No
6960-HVYXR;No;1;Month-to-month;Electronic check;76;Yes;< 1 ano;Manual;0.6245941916065436;Yes
0895-UADGO;No;8;Two year;Mailed check;44.55;No;< 1 ano;Manual;0.0843466582399385;No
5977-CKHON;No;43;Month-to-month;Bank transfer (automatic);92.55;No;> 2 anos;Automatico;0.30050570520676284;Yes
1830-GGFNM;No;65;Two year;Credit card (automatic);94.55;No;> 2 anos;Automatico;0.03401969103377138;No
5651-WYIPH;Yes;18;Month-to-month;Credit card (automatic);49.85;No;1-2 anos;Automatico;0.33171133752459286;Yes
8785-CJSHH;No;60;Month-to-month;Electronic check;99.8;No;> 2 anos;Manual;0.2872997470027513;Yes
3870-SPZSI;No;70;Two year;Credit card (automatic);113.05;No;> 2 anos;Automatico;0.04682389526335594;No
6510-UPNKS;No;23;One year;Credit card (automatic);24.8;No;1-2 anos;Automatico;0.04626814146427052;No
9052-VKDUW;Yes;65;Month-to-month;Credit card (automatic);109.4;No;> 2 anos;Automatico;0.32863480246391663;Yes
2480-EJWYP;Yes;58;One year;Bank transfer (automatic);97.8;No;> 2 anos;Automatico;0.140768164038859;No
3253-HKOKL;No;52;One year;Electronic check;100.3;No;> 2 anos;Manual;0.1630801878280477;No
7055-HNEOJ;No;3;Month-to-month;Mailed check;55.8;No;< 1 ano;Manual;0.47098170691333247;Yes
3211-AAPKX;No;20;Month-to-month;Mailed check;98.55;No;1-2 anos;Manual;0.6133959171596861;Yes
8445-DNBAE;No;1;Month-to-month;Electronic check;50.05;No;< 1 ano;Manual;0.449180402582752;Yes
2951-QOQTK;No;4;Month-to-month;Credit card (automatic);80.8;Yes;< 1 ano;Automatico;0.5502331358502274;Yes
2958-NHPPS;No;23;Month-to-month;Electronic check;20.85;No;1-2 anos;Manual;0.1444467301260393;No
6806-YDEUL;Yes;6;Month-to-month;Bank transfer (automatic);19.5;No;< 1 ano;Automatico;0.24729496076730173;No
8681-ICONS;No;29;Month-to-month;Mailed check;20.65;No;> 2 anos;Manual;0.1197281222606445;No
1621-YNCJH;No;36;Two year;Credit card (automatic);106.05;No;> 2 anos;Automatico;0.1179550613764137;No
9824-QCJPK;No;36;One year;Mailed check;20;No;> 2 anos;Manual;0.036255181053375773;No
4283-IVYCI;No;9;Month-to-month;Mailed check;64.95;No;< 1 ano;Manual;0.48114748757163295;Yes
9480-BQJEI;No;62;One year;Bank transfer (automatic);92.3;No;> 2 anos;Automatico;0.07306837310983642;No
9777-WJJPR;No;31;Month-to-month;Credit card (automatic);88.65;No;> 2 anos;Automatico;0.37035114232519495;Yes
9495-SKLKD;No;45;Month-to-month;Bank transfer (automatic);95.95;No;> 2 anos;Automatico;0.3054056092669915;Yes
5067-DGXLL;No;2;Month-to-month;Mailed check;20.25;No;< 1 ano;Manual;0.2576983241262241;No
9290-SHCMB;Yes;13;Month-to-month;Electronic check;96.85;No;1-2 anos;Manual;0.7503833970863392;Yes
0743-HNPFG;No;51;One year;Credit card (automatic);69.75;No;> 2 anos;Automatico;0.05875110245788926;No
5208-HFSBT;No;2;Month-to-month;Credit card (automatic);55.05;Yes;< 1 ano;Automatico;0.39275551372149264;Yes
8695-WDYEA;No;1;Month-to-month;Mailed check;51.25;No;< 1 ano;Manual;0.45735186236125047;Yes
6416-YJTTB;No;11;Month-to-month;Bank transfer (automatic);79.5;No;< 1 ano;Automatico;0.4800365878879781;Yes
0481-SUMCB;Yes;45;One year;Bank transfer (automatic);102.15;No;> 2 anos;Automatico;0.22566883092525797;No
5240-IJOQT;Yes;1;Month-to-month;Electronic check;74.7;Yes;< 1 ano;Manual;0.7136848794970503;Yes
2811-POVEX;Yes;23;Month-to-month;Bank transfer (automatic);88.45;No;1-2 anos;Automatico;0.5460363970509287;Yes
1092-GANHU;No;17;Month-to-month;Electronic check;76.65;Yes;1-2 anos;Manual;0.49129054556050594;Yes
7898-PDWQE;No;71;Two year;Credit card (automatic);80.4;No;> 2 anos;Automatico;0.018970744813233825;No
9314-IJWSQ;No;14;Month-to-month;Electronic check;84.8;No;1-2 anos;Manual;0.5730848768666249;Yes
0661-XEYAN;Yes;1;Month-to-month;Mailed check;25.8;Yes;< 1 ano;Manual;0.3940381201495592;Yes
6198-RTPMF;No;17;Month-to-month;Electronic check;92.6;No;1-2 anos;Manual;0.5995155608047673;Yes
2924-KHUVI;No;56;One year;Electronic check;100.55;No;> 2 anos;Manual;0.1456585440757749;No
1925-GMVBW;No;5;Month-to-month;Credit card (automatic);20.55;No;< 1 ano;Automatico;0.18405640241414387;No
6184-DYUOB;No;3;Month-to-month;Mailed check;19.6;No;< 1 ano;Manual;0.24769573689437896;No
0640-YJTPY;No;72;Two year;Bank transfer (automatic);21;No;> 2 anos;Automatico;0.0036366000244695985;No
8096-LOIST;No;19;Month-to-month;Electronic check;56.2;No;1-2 anos;Manual;0.3391668156317858;Yes
7107-UBYKY;No;35;Month-to-month;Electronic check;25.75;No;> 2 anos;Manual;0.11249165659191959;No
